logFC	logCPM	F	PValue	FDR	feature_id	run	kind	omitted_mouse
0.248178954273024	11.6912976898409	0.56357156964619	0.467491014180191	0.829699440569493	ENSMUSG00000015452	omit_17	leave_one_mouse_out	17
-0.527753255142055	8.17666763697593	5.16721272788692	0.0424854092700017	0.434821313488926	ENSMUSG00000020911	omit_17	leave_one_mouse_out	17
0.429704880818082	13.650578580609	1.33866364546458	0.270092478476484	0.706399381726154	ENSMUSG00000022097	omit_17	leave_one_mouse_out	17
-0.550217367542558	9.59460620030752	12.1361209662174	0.00460592529099008	0.311254297443759	ENSMUSG00000023039	omit_17	leave_one_mouse_out	17
-0.859893727939016	9.76365756168497	14.6034581710422	0.0024932518676411	0.294501696428905	ENSMUSG00000023067	omit_17	leave_one_mouse_out	17
-1.9435887739107	4.15177352823069	66.6180099435004	3.41748538941413e-06	0.0253081880513064	ENSMUSG00000023905	omit_17	leave_one_mouse_out	17
-2.28558225225965	3.98941470842741	87.0301056393245	8.40305853171359e-07	0.012445769991321	ENSMUSG00000024529	omit_17	leave_one_mouse_out	17
-2.08895494104146	2.35280550100342	30.0805273194883	0.0001033459505071	0.211113606327201	ENSMUSG00000024912	omit_17	leave_one_mouse_out	17
-1.17087110827218	6.63816737608323	52.0910550534048	1.14681331241154e-05	0.056618173233758	ENSMUSG00000026479	omit_17	leave_one_mouse_out	17
-0.89866231658211	4.41317838587553	12.4784979739288	0.00421346615227269	0.311254297443759	ENSMUSG00000026971	omit_17	leave_one_mouse_out	17
-0.955406603129388	6.04406105678795	11.9643345524492	0.00482120421409422	0.311254297443759	ENSMUSG00000047501	omit_17	leave_one_mouse_out	17
-0.563057582083392	6.61731706740172	7.69533986866119	0.0170288985160178	0.348371135577582	ENSMUSG00000049382	omit_17	leave_one_mouse_out	17
0.17052417901922	11.6960792972617	0.241231068602139	0.632862774659571	0.89815236166492	ENSMUSG00000015452	omit_31	leave_one_mouse_out	31
-0.617536659350092	8.20048004828147	5.75837071210042	0.0350190609080342	0.430257633357423	ENSMUSG00000020911	omit_31	leave_one_mouse_out	31
0.541295687596755	13.6198576601345	1.55508314198679	0.237998703265252	0.682407824945475	ENSMUSG00000022097	omit_31	leave_one_mouse_out	31
-0.592253540623019	9.58803646916765	14.1761233152906	0.00306595296006886	0.301504475890845	ENSMUSG00000023039	omit_31	leave_one_mouse_out	31
-0.973388639401272	9.80288984016006	17.9400622136189	0.00136451903665271	0.272955515407457	ENSMUSG00000023067	omit_31	leave_one_mouse_out	31
-1.99875745326902	4.18091925038592	66.4480189653638	5.17441813091453e-06	0.0383191534684875	ENSMUSG00000023905	omit_31	leave_one_mouse_out	31
-2.29531234964499	3.96242009182522	98.6400699372258	7.2356234032069e-07	0.0107166818224897	ENSMUSG00000024529	omit_31	leave_one_mouse_out	31
-2.40508944220926	2.50764993143567	42.0959170530606	2.30432297274055e-05	0.103152835984364	ENSMUSG00000024912	omit_31	leave_one_mouse_out	31
-1.17305054542891	6.6190872757716	46.2531053668177	2.78584392638886e-05	0.103152835984364	ENSMUSG00000026479	omit_31	leave_one_mouse_out	31
-0.760741943283891	4.34529785330524	7.70159181054484	0.0178872838355847	0.381985016833386	ENSMUSG00000026971	omit_31	leave_one_mouse_out	31
-1.04464339277943	6.09573301152242	13.1171356775073	0.0039441468123645	0.31237328695335	ENSMUSG00000047501	omit_31	leave_one_mouse_out	31
-0.560137491788752	6.60691391753902	6.72328154770567	0.0248053140263038	0.40417107375532	ENSMUSG00000049382	omit_31	leave_one_mouse_out	31
0.279915646355858	11.6934772001801	0.69157115505959	0.421829229426093	0.844042375224213	ENSMUSG00000015452	omit_45	leave_one_mouse_out	45
-0.498685037882471	8.08065103321742	4.15739437004401	0.0640468970889429	0.593440328810704	ENSMUSG00000020911	omit_45	leave_one_mouse_out	45
0.682933203126249	13.6167056660749	2.62799858626928	0.130890412663697	0.675476620892688	ENSMUSG00000022097	omit_45	leave_one_mouse_out	45
-0.497239187770336	9.57532891333408	9.437068202599	0.00965474540287956	0.476186789927246	ENSMUSG00000023039	omit_45	leave_one_mouse_out	45
-0.908282752643407	9.72445383139125	14.7384338419684	0.00234568305558864	0.420622557762362	ENSMUSG00000023067	omit_45	leave_one_mouse_out	45
-1.91755713394967	4.01711069146836	55.3202503440932	7.87415589707723e-06	0.0583120614958055	ENSMUSG00000023905	omit_45	leave_one_mouse_out	45
