patient,histology,label,comp,view,cells,full_library_sum,libraries,n_libraries,uncertainty,library_mode,unit_id
5,LUAD,Monocyte-derived Mph,macrophages,subtype,88,339544,GSM9237911,1,0.2,largest_library,unc20_largest_library_0245
5,LUAD,Myofibroblasts,fibroblasts,subtype,2,3082,GSM9237911,1,0.2,largest_library,unc20_largest_library_0247
5,LUAD,Peribronchial fibroblasts,fibroblasts,subtype,427,1538625,GSM9237911,1,0.2,largest_library,unc20_largest_library_0250
5,normal,AT2,AT2,subtype,1727,6111600,GSM9237909,1,0.2,largest_library,unc20_largest_library_0259
5,normal,Adventitial fibroblasts,fibroblasts,subtype,2,2361,GSM9237909,1,0.2,largest_library,unc20_largest_library_0260
5,normal,Alveolar fibroblasts,fibroblasts,subtype,2911,6435989,GSM9237909,1,0.2,largest_library,unc20_largest_library_0261
5,normal,Alveolar macrophages,macrophages,subtype,435,4195129,GSM9237909,1,0.2,largest_library,unc20_largest_library_0262
5,normal,Interstitial Mph perivascular,macrophages,subtype,14,24947,GSM9237909,1,0.2,largest_library,unc20_largest_library_0275
5,normal,Monocyte-derived Mph,macrophages,subtype,20,76623,GSM9237909,1,0.2,largest_library,unc20_largest_library_0279
5,normal,Myofibroblasts,fibroblasts,subtype,6,8659,GSM9237909,1,0.2,largest_library,unc20_largest_library_0282
6,AAH,AT2,AT2,subtype,414,1136231,GSM9237913,1,0.2,largest_library,unc20_largest_library_0293
6,AAH,Adventitial fibroblasts,fibroblasts,subtype,34,71383,GSM9237913,1,0.2,largest_library,unc20_largest_library_0294
6,AAH,Alveolar fibroblasts,fibroblasts,subtype,247,535730,GSM9237913,1,0.2,largest_library,unc20_largest_library_0295
6,AAH,Alveolar macrophages,macrophages,subtype,77,651619,GSM9237913,1,0.2,largest_library,unc20_largest_library_0296
6,AAH,Interstitial Mph perivascular,macrophages,subtype,9,13816,GSM9237913,1,0.2,largest_library,unc20_largest_library_0309
6,AAH,Myofibroblasts,fibroblasts,subtype,1,1999,GSM9237913,1,0.2,largest_library,unc20_largest_library_0313
6,LUAD,AT2,AT2,subtype,474,1998913,GSM9237914,1,0.2,largest_library,unc20_largest_library_0327
6,LUAD,AT2 proliferating,AT2,subtype,3,77376,GSM9237914,1,0.2,largest_library,unc20_largest_library_0328
6,LUAD,Adventitial fibroblasts,fibroblasts,subtype,19,45306,GSM9237914,1,0.2,largest_library,unc20_largest_library_0329
6,LUAD,Alveolar fibroblasts,fibroblasts,subtype,283,673823,GSM9237914,1,0.2,largest_library,unc20_largest_library_0330
6,LUAD,Alveolar macrophages,macrophages,subtype,195,2037251,GSM9237914,1,0.2,largest_library,unc20_largest_library_0331
6,LUAD,Interstitial Mph perivascular,macrophages,subtype,41,79799,GSM9237914,1,0.2,largest_library,unc20_largest_library_0347
6,LUAD,Monocyte-derived Mph,macrophages,subtype,23,90358,GSM9237914,1,0.2,largest_library,unc20_largest_library_0351
6,LUAD,Peribronchial fibroblasts,fibroblasts,subtype,44,188164,GSM9237914,1,0.2,largest_library,unc20_largest_library_0355
6,normal,AT2,AT2,subtype,142,421410,GSM9237912,1,0.2,largest_library,unc20_largest_library_0364
6,normal,Adventitial fibroblasts,fibroblasts,subtype,19,59181,GSM9237912,1,0.2,largest_library,unc20_largest_library_0365
6,normal,Alveolar fibroblasts,fibroblasts,subtype,117,235475,GSM9237912,1,0.2,largest_library,unc20_largest_library_0366
6,normal,Alveolar macrophages,macrophages,subtype,77,738556,GSM9237912,1,0.2,largest_library,unc20_largest_library_0367
6,normal,Interstitial Mph perivascular,macrophages,subtype,13,19647,GSM9237912,1,0.2,largest_library,unc20_largest_library_0378
6,normal,Monocyte-derived Mph,macrophages,subtype,4,12316,GSM9237912,1,0.2,largest_library,unc20_largest_library_0381
7,LUAD,AT2,AT2,subtype,550,1606278,GSM9237917,1,0.2,largest_library,unc20_largest_library_0396
7,LUAD,AT2 proliferating,AT2,subtype,3,11304,GSM9237917,1,0.2,largest_library,unc20_largest_library_0397
7,LUAD,Adventitial fibroblasts,fibroblasts,subtype,15,36301,GSM9237917,1,0.2,largest_library,unc20_largest_library_0398
7,LUAD,Alveolar fibroblasts,fibroblasts,subtype,601,1203026,GSM9237917,1,0.2,largest_library,unc20_largest_library_0399
7,LUAD,Alveolar macrophages,macrophages,subtype,185,1603556,GSM9237917,1,0.2,largest_library,unc20_largest_library_0400
7,LUAD,Interstitial Mph perivascular,macrophages,subtype,13,25637,GSM9237917,1,0.2,largest_library,unc20_largest_library_0415
7,LUAD,Monocyte-derived Mph,macrophages,subtype,30,151154,GSM9237917,1,0.2,largest_library,unc20_largest_library_0420
7,LUAD,Myofibroblasts,fibroblasts,subtype,6,8748,GSM9237917,1,0.2,largest_library,unc20_largest_library_0422
7,LUAD,Peribronchial fibroblasts,fibroblasts,subtype,14,49029,GSM9237917,1,0.2,largest_library,unc20_largest_library_0426
7,normal,AT2,AT2,subtype,1385,2781786,GSM9237915,1,0.2,largest_library,unc20_largest_library_0434
7,normal,Adventitial fibroblasts,fibroblasts,subtype,17,28264,GSM9237915,1,0.2,largest_library,unc20_largest_library_0435
7,normal,Alveolar fibroblasts,fibroblasts,subtype,788,1156902,GSM9237915,1,0.2,largest_library,unc20_largest_library_0436
7,normal,Alveolar macrophages,macrophages,subtype,82,469398,GSM9237915,1,0.2,largest_library,unc20_largest_library_0437
7,normal,Myofibroblasts,fibroblasts,subtype,4,5242,GSM9237915,1,0.2,largest_library,unc20_largest_library_0454
8,AIS,AT2,AT2,subtype,73,169136,GSM9237919,1,0.2,largest_library,unc20_largest_library_0463
8,AIS,Alveolar fibroblasts,fibroblasts,subtype,22,32216,GSM9237919,1,0.2,largest_library,unc20_largest_library_0464
8,AIS,Alveolar macrophages,macrophages,subtype,5,15045,GSM9237919,1,0.2,largest_library,unc20_largest_library_0465
8,LUAD,AT2,AT2,subtype,291,465848,GSM9237920,1,0.2,largest_library,unc20_largest_library_0478
8,LUAD,AT2 proliferating,AT2,subtype,1,1489,GSM9237920,1,0.2,largest_library,unc20_largest_library_0479
8,LUAD,Adventitial fibroblasts,fibroblasts,subtype,33,80633,GSM9237920,1,0.2,largest_library,unc20_largest_library_0480
8,LUAD,Alveolar fibroblasts,fibroblasts,subtype,37,65394,GSM9237920,1,0.2,largest_library,unc20_largest_library_0481
8,LUAD,Alveolar macrophages,macrophages,subtype,58,163472,GSM9237920,1,0.2,largest_library,unc20_largest_library_0482
8,LUAD,Interstitial Mph perivascular,macrophages,subtype,3,3983,GSM9237920,1,0.2,largest_library,unc20_largest_library_0494
8,LUAD,Monocyte-derived Mph,macrophages,subtype,44,87852,GSM9237920,1,0.2,largest_library,unc20_largest_library_0498
8,LUAD,Myofibroblasts,fibroblasts,subtype,1,1808,GSM9237920,1,0.2,largest_library,unc20_largest_library_0501
8,LUAD,Peribronchial fibroblasts,fibroblasts,subtype,46,98730,GSM9237920,1,0.2,largest_library,unc20_largest_library_0504
8,normal,AT2,AT2,subtype,211,292790,GSM9237918,1,0.2,largest_library,unc20_largest_library_0513
8,normal,Alveolar fibroblasts,fibroblasts,subtype,22,42460,GSM9237918,1,0.2,largest_library,unc20_largest_library_0514
8,normal,Alveolar macrophages,macrophages,subtype,2,2780,GSM9237918,1,0.2,largest_library,unc20_largest_library_0515
9,AAH,AT2,AT2,subtype,220,690945,GSM9237922,1,0.2,largest_library,unc20_largest_library_0527
9,AAH,Adventitial fibroblasts,fibroblasts,subtype,1,1408,GSM9237922,1,0.2,largest_library,unc20_largest_library_0528
9,AAH,Alveolar fibroblasts,fibroblasts,subtype,136,254917,GSM9237922,1,0.2,largest_library,unc20_largest_library_0529
9,AAH,Alveolar macrophages,macrophages,subtype,55,629497,GSM9237922,1,0.2,largest_library,unc20_largest_library_0530
9,AAH,Interstitial Mph perivascular,macrophages,subtype,3,4556,GSM9237922,1,0.2,largest_library,unc20_largest_library_0540
9,AAH,Monocyte-derived Mph,macrophages,subtype,2,2985,GSM9237922,1,0.2,largest_library,unc20_largest_library_0543
9,AAH,Myofibroblasts,fibroblasts,subtype,2,3448,GSM9237922,1,0.2,largest_library,unc20_largest_library_0545
9,AIS,AT2,AT2,subtype,657,2208389,GSM9237923,1,0.2,largest_library,unc20_largest_library_0554
9,AIS,AT2 proliferating,AT2,subtype,1,5519,GSM9237923,1,0.2,largest_library,unc20_largest_library_0555
9,AIS,Adventitial fibroblasts,fibroblasts,subtype,19,47700,GSM9237923,1,0.2,largest_library,unc20_largest_library_0556
9,AIS,Alveolar fibroblasts,fibroblasts,subtype,445,851579,GSM9237923,1,0.2,largest_library,unc20_largest_library_0557
9,AIS,Alveolar macrophages,macrophages,subtype,33,335113,GSM9237923,1,0.2,largest_library,unc20_largest_library_0558
9,AIS,Interstitial Mph perivascular,macrophages,subtype,8,12762,GSM9237923,1,0.2,largest_library,unc20_largest_library_0572
9,AIS,Monocyte-derived Mph,macrophages,subtype,14,30133,GSM9237923,1,0.2,largest_library,unc20_largest_library_0575
9,AIS,Myofibroblasts,fibroblasts,subtype,1,1305,GSM9237923,1,0.2,largest_library,unc20_largest_library_0578
9,AIS,Peribronchial fibroblasts,fibroblasts,subtype,1,2043,GSM9237923,1,0.2,largest_library,unc20_largest_library_0582
9,LUAD,AT2,AT2,subtype,677,1942718,GSM9237924,1,0.2,largest_library,unc20_largest_library_0590
9,LUAD,Adventitial fibroblasts,fibroblasts,subtype,138,296645,GSM9237924,1,0.2,largest_library,unc20_largest_library_0591
9,LUAD,Alveolar fibroblasts,fibroblasts,subtype,207,330535,GSM9237924,1,0.2,largest_library,unc20_largest_library_0592
9,LUAD,Alveolar macrophages,macrophages,subtype,34,257814,GSM9237924,1,0.2,largest_library,unc20_largest_library_0593
9,LUAD,Interstitial Mph perivascular,macrophages,subtype,35,60233,GSM9237924,1,0.2,largest_library,unc20_largest_library_0610
9,LUAD,Monocyte-derived Mph,macrophages,subtype,24,85120,GSM9237924,1,0.2,largest_library,unc20_largest_library_0616
9,LUAD,Myofibroblasts,fibroblasts,subtype,7,8921,GSM9237924,1,0.2,largest_library,unc20_largest_library_0618
9,LUAD,Peribronchial fibroblasts,fibroblasts,subtype,4,7848,GSM9237924,1,0.2,largest_library,unc20_largest_library_0622
9,normal,AT2,AT2,subtype,279,973207,GSM9237921,1,0.2,largest_library,unc20_largest_library_0635
9,normal,Adventitial fibroblasts,fibroblasts,subtype,22,57414,GSM9237921,1,0.2,largest_library,unc20_largest_library_0636
9,normal,Alveolar fibroblasts,fibroblasts,subtype,221,522819,GSM9237921,1,0.2,largest_library,unc20_largest_library_0637
9,normal,Alveolar macrophages,macrophages,subtype,33,501719,GSM9237921,1,0.2,largest_library,unc20_largest_library_0638
9,normal,Interstitial Mph perivascular,macrophages,subtype,6,11750,GSM9237921,1,0.2,largest_library,unc20_largest_library_0650
9,normal,Monocyte-derived Mph,macrophages,subtype,1,1755,GSM9237921,1,0.2,largest_library,unc20_largest_library_0653
9,normal,Myofibroblasts,fibroblasts,subtype,3,3253,GSM9237921,1,0.2,largest_library,unc20_largest_library_0655
10,LUAD,AT2,AT2,subtype,774,2818939,GSM9237927,1,0.2,largest_library,unc20_largest_library_0668
10,LUAD,AT2 proliferating,AT2,subtype,7,276945,GSM9237927,1,0.2,largest_library,unc20_largest_library_0669
10,LUAD,Adventitial fibroblasts,fibroblasts,subtype,23,59739,GSM9237927,1,0.2,largest_library,unc20_largest_library_0670
10,LUAD,Alveolar fibroblasts,fibroblasts,subtype,514,1228852,GSM9237927,1,0.2,largest_library,unc20_largest_library_0671
10,LUAD,Alveolar macrophages,macrophages,subtype,138,1590772,GSM9237927,1,0.2,largest_library,unc20_largest_library_0672
10,LUAD,Interstitial Mph perivascular,macrophages,subtype,34,66071,GSM9237927,1,0.2,largest_library,unc20_largest_library_0685
10,LUAD,Monocyte-derived Mph,macrophages,subtype,19,132155,GSM9237927,1,0.2,largest_library,unc20_largest_library_0691
10,LUAD,Myofibroblasts,fibroblasts,subtype,5,6532,GSM9237927,1,0.2,largest_library,unc20_largest_library_0694
10,LUAD,Peribronchial fibroblasts,fibroblasts,subtype,91,306013,GSM9237927,1,0.2,largest_library,unc20_largest_library_0698
10,MIA,AT2,AT2,subtype,450,2033686,GSM9237926,1,0.2,largest_library,unc20_largest_library_0709
10,MIA,AT2 proliferating,AT2,subtype,1,5398,GSM9237926,1,0.2,largest_library,unc20_largest_library_0710
10,MIA,Adventitial fibroblasts,fibroblasts,subtype,1,1456,GSM9237926,1,0.2,largest_library,unc20_largest_library_0711
10,MIA,Alveolar fibroblasts,fibroblasts,subtype,279,453193,GSM9237926,1,0.2,largest_library,unc20_largest_library_0712
10,MIA,Alveolar macrophages,macrophages,subtype,27,181841,GSM9237926,1,0.2,largest_library,unc20_largest_library_0713
10,MIA,Interstitial Mph perivascular,macrophages,subtype,7,11901,GSM9237926,1,0.2,largest_library,unc20_largest_library_0726
10,MIA,Monocyte-derived Mph,macrophages,subtype,4,7675,GSM9237926,1,0.2,largest_library,unc20_largest_library_0730
10,MIA,Myofibroblasts,fibroblasts,subtype,3,3836,GSM9237926,1,0.2,largest_library,unc20_largest_library_0732
10,MIA,Peribronchial fibroblasts,fibroblasts,subtype,1,3402,GSM9237926,1,0.2,largest_library,unc20_largest_library_0735
10,normal,AT2,AT2,subtype,176,410176,GSM9237925,1,0.2,largest_library,unc20_largest_library_0743
10,normal,Adventitial fibroblasts,fibroblasts,subtype,2,6406,GSM9237925,1,0.2,largest_library,unc20_largest_library_0744
10,normal,Alveolar fibroblasts,fibroblasts,subtype,100,189621,GSM9237925,1,0.2,largest_library,unc20_largest_library_0745
10,normal,Alveolar macrophages,macrophages,subtype,5,34479,GSM9237925,1,0.2,largest_library,unc20_largest_library_0746
10,normal,Interstitial Mph perivascular,macrophages,subtype,1,1452,GSM9237925,1,0.2,largest_library,unc20_largest_library_0756
10,normal,Monocyte-derived Mph,macrophages,subtype,18,81549,GSM9237925,1,0.2,largest_library,unc20_largest_library_0760
11,AAH,AT2,AT2,subtype,459,2366182,GSM9237929,1,0.2,largest_library,unc20_largest_library_0770
11,AAH,AT2 proliferating,AT2,subtype,3,14675,GSM9237929,1,0.2,largest_library,unc20_largest_library_0771
11,AAH,Adventitial fibroblasts,fibroblasts,subtype,44,79333,GSM9237929,1,0.2,largest_library,unc20_largest_library_0772
11,AAH,Alveolar Mph proliferating,macrophages,subtype,2,17499,GSM9237929,1,0.2,largest_library,unc20_largest_library_0773
11,AAH,Alveolar fibroblasts,fibroblasts,subtype,237,403154,GSM9237929,1,0.2,largest_library,unc20_largest_library_0774
11,AAH,Alveolar macrophages,macrophages,subtype,72,567626,GSM9237929,1,0.2,largest_library,unc20_largest_library_0775
11,AAH,Interstitial Mph perivascular,macrophages,subtype,13,20350,GSM9237929,1,0.2,largest_library,unc20_largest_library_0788
11,AAH,Monocyte-derived Mph,macrophages,subtype,5,23051,GSM9237929,1,0.2,largest_library,unc20_largest_library_0792
11,AAH,Myofibroblasts,fibroblasts,subtype,1,1123,GSM9237929,1,0.2,largest_library,unc20_largest_library_0794
11,LUAD,AT2,AT2,subtype,569,2732660,GSM9237930,1,0.2,largest_library,unc20_largest_library_0808
11,LUAD,AT2 proliferating,AT2,subtype,9,88840,GSM9237930,1,0.2,largest_library,unc20_largest_library_0809
11,LUAD,Adventitial fibroblasts,fibroblasts,subtype,20,72339,GSM9237930,1,0.2,largest_library,unc20_largest_library_0810
11,LUAD,Alveolar fibroblasts,fibroblasts,subtype,259,617213,GSM9237930,1,0.2,largest_library,unc20_largest_library_0811
11,LUAD,Alveolar macrophages,macrophages,subtype,165,1455532,GSM9237930,1,0.2,largest_library,unc20_largest_library_0812
11,LUAD,Interstitial Mph perivascular,macrophages,subtype,33,86087,GSM9237930,1,0.2,largest_library,unc20_largest_library_0827
11,LUAD,Monocyte-derived Mph,macrophages,subtype,16,106272,GSM9237930,1,0.2,largest_library,unc20_largest_library_0833
11,LUAD,Myofibroblasts,fibroblasts,subtype,1,1214,GSM9237930,1,0.2,largest_library,unc20_largest_library_0835
11,LUAD,Peribronchial fibroblasts,fibroblasts,subtype,370,1223717,GSM9237930,1,0.2,largest_library,unc20_largest_library_0838
11,normal,AT2,AT2,subtype,143,425377,GSM9237928,1,0.2,largest_library,unc20_largest_library_0846
11,normal,AT2 proliferating,AT2,subtype,1,2076,GSM9237928,1,0.2,largest_library,unc20_largest_library_0847
11,normal,Adventitial fibroblasts,fibroblasts,subtype,20,29674,GSM9237928,1,0.2,largest_library,unc20_largest_library_0848
11,normal,Alveolar fibroblasts,fibroblasts,subtype,121,185480,GSM9237928,1,0.2,largest_library,unc20_largest_library_0849
11,normal,Alveolar macrophages,macrophages,subtype,17,85851,GSM9237928,1,0.2,largest_library,unc20_largest_library_0850
11,normal,Interstitial Mph perivascular,macrophages,subtype,5,6781,GSM9237928,1,0.2,largest_library,unc20_largest_library_0861
11,normal,Monocyte-derived Mph,macrophages,subtype,3,7855,GSM9237928,1,0.2,largest_library,unc20_largest_library_0865
11,normal,Myofibroblasts,fibroblasts,subtype,2,2276,GSM9237928,1,0.2,largest_library,unc20_largest_library_0867
12,AIS,AT2,AT2,subtype,463,3217237,GSM9237932,1,0.2,largest_library,unc20_largest_library_0878
12,AIS,AT2 proliferating,AT2,subtype,2,32498,GSM9237932,1,0.2,largest_library,unc20_largest_library_0879
12,AIS,Adventitial fibroblasts,fibroblasts,subtype,2,9397,GSM9237932,1,0.2,largest_library,unc20_largest_library_0880
12,AIS,Alveolar fibroblasts,fibroblasts,subtype,256,475484,GSM9237932,1,0.2,largest_library,unc20_largest_library_0881
12,AIS,Alveolar macrophages,macrophages,subtype,34,369601,GSM9237932,1,0.2,largest_library,unc20_largest_library_0882
12,AIS,Interstitial Mph perivascular,macrophages,subtype,6,12694,GSM9237932,1,0.2,largest_library,unc20_largest_library_0894
12,LUAD,AT2,AT2,subtype,547,3512631,GSM9237933,1,0.2,largest_library,unc20_largest_library_0908
12,LUAD,Adventitial fibroblasts,fibroblasts,subtype,1,3078,GSM9237933,1,0.2,largest_library,unc20_largest_library_0909
12,LUAD,Alveolar fibroblasts,fibroblasts,subtype,189,280199,GSM9237933,1,0.2,largest_library,unc20_largest_library_0910
12,LUAD,Alveolar macrophages,macrophages,subtype,37,262056,GSM9237933,1,0.2,largest_library,unc20_largest_library_0911
12,LUAD,Interstitial Mph perivascular,macrophages,subtype,10,18417,GSM9237933,1,0.2,largest_library,unc20_largest_library_0922
12,LUAD,Monocyte-derived Mph,macrophages,subtype,9,21981,GSM9237933,1,0.2,largest_library,unc20_largest_library_0925
12,LUAD,Myofibroblasts,fibroblasts,subtype,1,1079,GSM9237933,1,0.2,largest_library,unc20_largest_library_0927
12,LUAD,Peribronchial fibroblasts,fibroblasts,subtype,1,1246,GSM9237933,1,0.2,largest_library,unc20_largest_library_0930
12,normal,AT2,AT2,subtype,196,784565,GSM9237931,1,0.2,largest_library,unc20_largest_library_0939
12,normal,AT2 proliferating,AT2,subtype,1,12735,GSM9237931,1,0.2,largest_library,unc20_largest_library_0940
12,normal,Adventitial fibroblasts,fibroblasts,subtype,1,3525,GSM9237931,1,0.2,largest_library,unc20_largest_library_0941
12,normal,Alveolar fibroblasts,fibroblasts,subtype,179,352804,GSM9237931,1,0.2,largest_library,unc20_largest_library_0942
12,normal,Alveolar macrophages,macrophages,subtype,33,471573,GSM9237931,1,0.2,largest_library,unc20_largest_library_0943
12,normal,Interstitial Mph perivascular,macrophages,subtype,3,7063,GSM9237931,1,0.2,largest_library,unc20_largest_library_0953
13,LUAD,AT2,AT2,subtype,181,975454,GSM9237936,1,0.2,largest_library,unc20_largest_library_0967
13,LUAD,Adventitial fibroblasts,fibroblasts,subtype,8,24011,GSM9237936,1,0.2,largest_library,unc20_largest_library_0968
13,LUAD,Alveolar fibroblasts,fibroblasts,subtype,188,437926,GSM9237936,1,0.2,largest_library,unc20_largest_library_0969
13,LUAD,Alveolar macrophages,macrophages,subtype,32,331129,GSM9237936,1,0.2,largest_library,unc20_largest_library_0970
13,LUAD,Interstitial Mph perivascular,macrophages,subtype,31,66176,GSM9237936,1,0.2,largest_library,unc20_largest_library_0980
13,LUAD,Monocyte-derived Mph,macrophages,subtype,4,14048,GSM9237936,1,0.2,largest_library,unc20_largest_library_0984
13,LUAD,Myofibroblasts,fibroblasts,subtype,1,1014,GSM9237936,1,0.2,largest_library,unc20_largest_library_0986
13,LUAD,Peribronchial fibroblasts,fibroblasts,subtype,31,94022,GSM9237936,1,0.2,largest_library,unc20_largest_library_0989
13,MIA,AT2,AT2,subtype,319,1342302,GSM9237935,1,0.2,largest_library,unc20_largest_library_0995
13,MIA,Adventitial fibroblasts,fibroblasts,subtype,9,21470,GSM9237935,1,0.2,largest_library,unc20_largest_library_0996
13,MIA,Alveolar fibroblasts,fibroblasts,subtype,288,461024,GSM9237935,1,0.2,largest_library,unc20_largest_library_0997
13,MIA,Alveolar macrophages,macrophages,subtype,80,638246,GSM9237935,1,0.2,largest_library,unc20_largest_library_0998
13,MIA,Interstitial Mph perivascular,macrophages,subtype,18,25807,GSM9237935,1,0.2,largest_library,unc20_largest_library_1009
13,MIA,Monocyte-derived Mph,macrophages,subtype,4,5116,GSM9237935,1,0.2,largest_library,unc20_largest_library_1013
13,MIA,Peribronchial fibroblasts,fibroblasts,subtype,1,2045,GSM9237935,1,0.2,largest_library,unc20_largest_library_1017
13,normal,AT2,AT2,subtype,97,345800,GSM9237934,1,0.2,largest_library,unc20_largest_library_1025
13,normal,Alveolar fibroblasts,fibroblasts,subtype,89,165181,GSM9237934,1,0.2,largest_library,unc20_largest_library_1026
13,normal,Alveolar macrophages,macrophages,subtype,7,76868,GSM9237934,1,0.2,largest_library,unc20_largest_library_1027
13,normal,Interstitial Mph perivascular,macrophages,subtype,2,4234,GSM9237934,1,0.2,largest_library,unc20_largest_library_1037
13,normal,Monocyte-derived Mph,macrophages,subtype,1,3832,GSM9237934,1,0.2,largest_library,unc20_largest_library_1040
13,normal,Myofibroblasts,fibroblasts,subtype,1,1105,GSM9237934,1,0.2,largest_library,unc20_largest_library_1042
14,AIS,AT2,AT2,subtype,646,1926988,GSM9237938,1,0.2,largest_library,unc20_largest_library_1053
14,AIS,Adventitial fibroblasts,fibroblasts,subtype,11,28295,GSM9237938,1,0.2,largest_library,unc20_largest_library_1054
14,AIS,Alveolar Mph proliferating,macrophages,subtype,1,9378,GSM9237938,1,0.2,largest_library,unc20_largest_library_1055
14,AIS,Alveolar fibroblasts,fibroblasts,subtype,326,612158,GSM9237938,1,0.2,largest_library,unc20_largest_library_1056
14,AIS,Alveolar macrophages,macrophages,subtype,302,2406164,GSM9237938,1,0.2,largest_library,unc20_largest_library_1057
14,AIS,Interstitial Mph perivascular,macrophages,subtype,21,33119,GSM9237938,1,0.2,largest_library,unc20_largest_library_1071
14,AIS,Monocyte-derived Mph,macrophages,subtype,11,21106,GSM9237938,1,0.2,largest_library,unc20_largest_library_1075
14,AIS,Myofibroblasts,fibroblasts,subtype,2,2395,GSM9237938,1,0.2,largest_library,unc20_largest_library_1077
14,LUAD,AT2,AT2,subtype,480,1649138,GSM9237939,1,0.2,largest_library,unc20_largest_library_1088
14,LUAD,AT2 proliferating,AT2,subtype,3,32159,GSM9237939,1,0.2,largest_library,unc20_largest_library_1089
14,LUAD,Adventitial fibroblasts,fibroblasts,subtype,9,18759,GSM9237939,1,0.2,largest_library,unc20_largest_library_1090
14,LUAD,Alveolar fibroblasts,fibroblasts,subtype,241,367295,GSM9237939,1,0.2,largest_library,unc20_largest_library_1091
14,LUAD,Alveolar macrophages,macrophages,subtype,51,344106,GSM9237939,1,0.2,largest_library,unc20_largest_library_1092
14,LUAD,Interstitial Mph perivascular,macrophages,subtype,8,13777,GSM9237939,1,0.2,largest_library,unc20_largest_library_1104
14,LUAD,Monocyte-derived Mph,macrophages,subtype,3,5909,GSM9237939,1,0.2,largest_library,unc20_largest_library_1108
14,normal,AT2,AT2,subtype,142,398226,GSM9237937,1,0.2,largest_library,unc20_largest_library_1119
14,normal,Adventitial fibroblasts,fibroblasts,subtype,5,8572,GSM9237937,1,0.2,largest_library,unc20_largest_library_1120
14,normal,Alveolar fibroblasts,fibroblasts,subtype,65,242581,GSM9237937,1,0.2,largest_library,unc20_largest_library_1121
14,normal,Alveolar macrophages,macrophages,subtype,97,660645,GSM9237937,1,0.2,largest_library,unc20_largest_library_1122
14,normal,Interstitial Mph perivascular,macrophages,subtype,1,2049,GSM9237937,1,0.2,largest_library,unc20_largest_library_1133
14,normal,Monocyte-derived Mph,macrophages,subtype,4,9553,GSM9237937,1,0.2,largest_library,unc20_largest_library_1137
15,LUAD,AT2,AT2,subtype,288,768632,GSM9237942,1,0.2,largest_library,unc20_largest_library_1147
15,LUAD,AT2 proliferating,AT2,subtype,1,5207,GSM9237942,1,0.2,largest_library,unc20_largest_library_1148
15,LUAD,Adventitial fibroblasts,fibroblasts,subtype,36,75362,GSM9237942,1,0.2,largest_library,unc20_largest_library_1149
15,LUAD,Alveolar fibroblasts,fibroblasts,subtype,142,224554,GSM9237942,1,0.2,largest_library,unc20_largest_library_1150
15,LUAD,Alveolar macrophages,macrophages,subtype,52,363676,GSM9237942,1,0.2,largest_library,unc20_largest_library_1151
15,LUAD,Interstitial Mph perivascular,macrophages,subtype,11,15782,GSM9237942,1,0.2,largest_library,unc20_largest_library_1166
15,LUAD,Monocyte-derived Mph,macrophages,subtype,61,250618,GSM9237942,1,0.2,largest_library,unc20_largest_library_1171
15,LUAD,Peribronchial fibroblasts,fibroblasts,subtype,158,470675,GSM9237942,1,0.2,largest_library,unc20_largest_library_1175
15,MIA,AT2,AT2,subtype,379,1382115,GSM9237941,1,0.2,largest_library,unc20_largest_library_1186
15,MIA,Adventitial fibroblasts,fibroblasts,subtype,22,47117,GSM9237941,1,0.2,largest_library,unc20_largest_library_1187
15,MIA,Alveolar Mph proliferating,macrophages,subtype,1,15875,GSM9237941,1,0.2,largest_library,unc20_largest_library_1188
15,MIA,Alveolar fibroblasts,fibroblasts,subtype,499,845519,GSM9237941,1,0.2,largest_library,unc20_largest_library_1189
15,MIA,Alveolar macrophages,macrophages,subtype,86,826439,GSM9237941,1,0.2,largest_library,unc20_largest_library_1190
15,MIA,Interstitial Mph perivascular,macrophages,subtype,26,48687,GSM9237941,1,0.2,largest_library,unc20_largest_library_1204
15,MIA,Monocyte-derived Mph,macrophages,subtype,2,3205,GSM9237941,1,0.2,largest_library,unc20_largest_library_1207
15,MIA,Myofibroblasts,fibroblasts,subtype,4,5383,GSM9237941,1,0.2,largest_library,unc20_largest_library_1209
15,MIA,Peribronchial fibroblasts,fibroblasts,subtype,2,6415,GSM9237941,1,0.2,largest_library,unc20_largest_library_1212
15,normal,AT2,AT2,subtype,177,537285,GSM9237940,1,0.2,largest_library,unc20_largest_library_1219
15,normal,Adventitial fibroblasts,fibroblasts,subtype,3,7058,GSM9237940,1,0.2,largest_library,unc20_largest_library_1220
15,normal,Alveolar fibroblasts,fibroblasts,subtype,208,321388,GSM9237940,1,0.2,largest_library,unc20_largest_library_1221
15,normal,Alveolar macrophages,macrophages,subtype,34,267520,GSM9237940,1,0.2,largest_library,unc20_largest_library_1222
15,normal,Interstitial Mph perivascular,macrophages,subtype,3,4875,GSM9237940,1,0.2,largest_library,unc20_largest_library_1233
15,normal,Monocyte-derived Mph,macrophages,subtype,2,3879,GSM9237940,1,0.2,largest_library,unc20_largest_library_1236
15,normal,Myofibroblasts,fibroblasts,subtype,1,1187,GSM9237940,1,0.2,largest_library,unc20_largest_library_1238
15,normal,Peribronchial fibroblasts,fibroblasts,subtype,1,4094,GSM9237940,1,0.2,largest_library,unc20_largest_library_1241
